"site_zip","Number_Violations","Total_Penalty","Willful_Violations","Fatalities","Accidents","Repeat_Violations","Serious_Violations","text_Number_Violations","text_Total_Penalty","text_Fatalities","text_Willful_Violations","text_Serious_Violations","text_Repeat_Violations","lat","lon"
33527,1,0,0,0,0,0,0,"Tampa Bay Fisheries, Inc.<br />Industry: Seafood Product Preparation and Packaging<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Tampa Bay Fisheries, Inc.<br />Industry: Seafood Product Preparation and Packaging<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Tampa Bay Fisheries, Inc.<br />Industry: Seafood Product Preparation and Packaging<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Tampa Bay Fisheries, Inc.<br />Industry: Seafood Product Preparation and Packaging<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Tampa Bay Fisheries, Inc.<br />Industry: Seafood Product Preparation and Packaging<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Tampa Bay Fisheries, Inc.<br />Industry: Seafood Product Preparation and Packaging<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0",27.973749,-82.212806
33605,1,4989,0,0,1,0,0,"Phillys Famous Water Ice, Inc.<br />Industry: Dairy Product Manufacturing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $4,989","Phillys Famous Water Ice, Inc.<br />Industry: Dairy Product Manufacturing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $4,989","Phillys Famous Water Ice, Inc.<br />Industry: Dairy Product Manufacturing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $4,989","Phillys Famous Water Ice, Inc.<br />Industry: Dairy Product Manufacturing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $4,989","Phillys Famous Water Ice, Inc.<br />Industry: Dairy Product Manufacturing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $4,989","Phillys Famous Water Ice, Inc.<br />Industry: Dairy Product Manufacturing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $4,989",27.951122,-82.42968
33982,1,0,0,0,1,0,0,"Wonderfull Bees<br />Industry: Other Animal Production<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Wonderfull Bees<br />Industry: Other Animal Production<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Wonderfull Bees<br />Industry: Other Animal Production<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Wonderfull Bees<br />Industry: Other Animal Production<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Wonderfull Bees<br />Industry: Other Animal Production<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Wonderfull Bees<br />Industry: Other Animal Production<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0",26.910534,-81.767196
34251,1,3880,0,0,0,0,1,"Dakin Dairy Farms, Inc.<br />Industry: Dairy Product Manufacturing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $3,880","Dakin Dairy Farms, Inc.<br />Industry: Dairy Product Manufacturing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $3,880","Dakin Dairy Farms, Inc.<br />Industry: Dairy Product Manufacturing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $3,880","Dakin Dairy Farms, Inc.<br />Industry: Dairy Product Manufacturing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $3,880","Dakin Dairy Farms, Inc.<br />Industry: Dairy Product Manufacturing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $3,880","Dakin Dairy Farms, Inc.<br />Industry: Dairy Product Manufacturing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $3,880",27.377729,-82.17154
34753,1,0,0,0,0,0,0,"Cal-maine Foods, Inc.<br />Industry: Poultry and Egg Production<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Cal-maine Foods, Inc.<br />Industry: Poultry and Egg Production<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Cal-maine Foods, Inc.<br />Industry: Poultry and Egg Production<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Cal-maine Foods, Inc.<br />Industry: Poultry and Egg Production<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Cal-maine Foods, Inc.<br />Industry: Poultry and Egg Production<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Cal-maine Foods, Inc.<br />Industry: Poultry and Egg Production<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0",28.577078,-81.885914
35056,1,5723.9,0,0,0,0,1,"Golden Rod Broilers, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $5,723.90","Golden Rod Broilers, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $5,723.90","Golden Rod Broilers, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $5,723.90","Golden Rod Broilers, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $5,723.90","Golden Rod Broilers, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $5,723.90","Golden Rod Broilers, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $5,723.90",34.196,-86.895
35125,1,8324,0,0,1,0,1,"Royal Foods Company, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $8,324","Royal Foods Company, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $8,324","Royal Foods Company, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $8,324","Royal Foods Company, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $8,324","Royal Foods Company, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $8,324","Royal Foods Company, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $8,324",33.633384,-86.288692
35160,1,4500,0,0,0,0,0,"Allegiant Electric, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $4,500","Allegiant Electric, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $4,500","Allegiant Electric, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $4,500","Allegiant Electric, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $4,500","Allegiant Electric, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $4,500","Allegiant Electric, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $4,500",33.356665,-86.052308
35602,1,7000,0,0,0,0,1,"Wayne Farms, Llcdecatur East<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $7,000","Wayne Farms, Llcdecatur East<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $7,000","Wayne Farms, Llcdecatur East<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $7,000","Wayne Farms, Llcdecatur East<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $7,000","Wayne Farms, Llcdecatur East<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $7,000","Wayne Farms, Llcdecatur East<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $7,000",34.606,-87.088
35961,1,2231.6,0,0,0,0,0,"Jcg Foods Of Alabama, Llc<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $2,231.60","Jcg Foods Of Alabama, Llc<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $2,231.60","Jcg Foods Of Alabama, Llc<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $2,231.60","Jcg Foods Of Alabama, Llc<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $2,231.60","Jcg Foods Of Alabama, Llc<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $2,231.60","Jcg Foods Of Alabama, Llc<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $2,231.60",34.303952,-85.846214
36032,1,0,0,0,0,0,0,"Bates Turkey Farm, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Bates Turkey Farm, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Bates Turkey Farm, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Bates Turkey Farm, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Bates Turkey Farm, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Bates Turkey Farm, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0",31.99463,-86.568637
36321,1,2700,0,0,0,0,1,"Borden Dairy Company Of Alabama, Llc.<br />Industry: Dairy Product Manufacturing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $2,700","Borden Dairy Company Of Alabama, Llc.<br />Industry: Dairy Product Manufacturing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $2,700","Borden Dairy Company Of Alabama, Llc.<br />Industry: Dairy Product Manufacturing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $2,700","Borden Dairy Company Of Alabama, Llc.<br />Industry: Dairy Product Manufacturing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $2,700","Borden Dairy Company Of Alabama, Llc.<br />Industry: Dairy Product Manufacturing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $2,700","Borden Dairy Company Of Alabama, Llc.<br />Industry: Dairy Product Manufacturing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $2,700",31.210866,-85.299218
37091,1,100,0,0,0,0,0,"Old Hickory Smokehouse, Llc<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $100","Old Hickory Smokehouse, Llc<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $100","Old Hickory Smokehouse, Llc<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $100","Old Hickory Smokehouse, Llc<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $100","Old Hickory Smokehouse, Llc<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $100","Old Hickory Smokehouse, Llc<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $100",35.489239,-86.767472
37128,1,4000,0,1,1,0,1,"Thorsport Inc<br />Industry: Support Activities for Animal Production<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $4,000","Thorsport Inc<br />Industry: Support Activities for Animal Production<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $4,000","Thorsport Inc<br />Industry: Support Activities for Animal Production<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $4,000","Thorsport Inc<br />Industry: Support Activities for Animal Production<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $4,000","Thorsport Inc<br />Industry: Support Activities for Animal Production<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $4,000","Thorsport Inc<br />Industry: Support Activities for Animal Production<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $4,000",35.793605,-86.481328
37179,1,0,0,0,0,0,1,"Mars Petcare Us Inc<br />Industry: Animal Food Manufacturing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Mars Petcare Us Inc<br />Industry: Animal Food Manufacturing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Mars Petcare Us Inc<br />Industry: Animal Food Manufacturing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Mars Petcare Us Inc<br />Industry: Animal Food Manufacturing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Mars Petcare Us Inc<br />Industry: Animal Food Manufacturing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Mars Petcare Us Inc<br />Industry: Animal Food Manufacturing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $0",35.811405,-86.924482
38941,1,2295,0,0,0,0,0,"Americas Catch<br />Industry: Seafood Product Preparation and Packaging<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $2,295","Americas Catch<br />Industry: Seafood Product Preparation and Packaging<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $2,295","Americas Catch<br />Industry: Seafood Product Preparation and Packaging<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $2,295","Americas Catch<br />Industry: Seafood Product Preparation and Packaging<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $2,295","Americas Catch<br />Industry: Seafood Product Preparation and Packaging<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $2,295","Americas Catch<br />Industry: Seafood Product Preparation and Packaging<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $2,295",33.484573,-90.358231
39359,1,0,0,0,0,0,0,"Peco Foods, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Peco Foods, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Peco Foods, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Peco Foods, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Peco Foods, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Peco Foods, Inc.<br />Industry: Animal Slaughtering and Processing<br />1 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0",32.567824,-89.333571
39428,1,0,0,0,0,0,1,"Sanderson Farms<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Sanderson Farms<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Sanderson Farms<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Sanderson Farms<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Sanderson Farms<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Sanderson Farms<br />Industry: Animal Slaughtering and Processing<br />1 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $0",31.651051,-89.572839
