"date","Alabama_state","Alaska_state","Arizona_state","Arkansas_state","California_state","Colorado_state","Connecticut_state","Delaware_state","District of Columbia_state","Florida_state","Georgia_state","Hawaii_state","Idaho_state","Illinois_state","Indiana_state","Iowa_state","Kansas_state","Kentucky_state","Louisiana_state","Maine_state","Maryland_state","Massachusetts_state","Michigan_state","Minnesota_state","Mississippi_state","Missouri_state","Montana_state","Nebraska_state","Nevada_state","New Hampshire_state","New Jersey_state","New Mexico_state","New York_state","North Carolina_state","North Dakota_state","Ohio_state","Oklahoma_state","Oregon_state","Pennsylvania_state","Puerto Rico_state","Rhode Island_state","South Carolina_state","South Dakota_state","Tennessee_state","Texas_state","USA_us","Utah_state","Vermont_state","Virgin Islands_state","Virginia_state","Washington_state","West Virginia_state","Wisconsin_state","Wyoming_state"
2008-04-14,"4686","2013","7522","4262","57585","3095","3734","969","343","18139","12999","1782","2090","13534","9711","3462","3270","5256","2779","1464","5263","6373","20384","5046","3437","7744","1240","1318","4313","1112","9484","998","18300","16704","360","12289","1997","7399","22841","4461","1445","6264","324","6575","14823","365000","1632","1015","99","4768","9219","1414","13068","556"
2008-04-21,"4308","1648","6583","3596","52455","2692","6620","800","271","14861","10867","1546","1928","12357","7401","2833","2384","4495","2764","1396","4268","6064","12282","4417","2630","6616","1007","1085","4187","1118","8986","1058","16680","12000","245","11056","1819","6547","20197","3133","3224","6566","351","5480","16760","349000","1555","1351","73","4467","9014","1094","10827","372"
2008-04-28,"5005","1402","5078","3155","50766","2327","5197","1375","317","14644","11883","1483","1759","12162","7732","4200","2179","8271","2581","1220","3676","11655","15520","4055","2505","7440","1059","988","4267","1463","12507","945","21328","12210","360","11354","1729","7650","18600","2589","1389","5549","223","4826","13387","370000","1479","1447","38","4455","8233","1097","10792","303"
2008-05-05,"4030","1481","4992","3478","48999","2385","3814","814","333","14893","8948","1706","1671","12943","7855","3436","1961","8524","2458","1432","4097","6628","13581","4318","2181","5879","902","1056","3777","1248","9248","1050","32742","12083","277","11443","1542","8054","21316","3164","1172","5322","170","5378","13463","370000","1480","839","49","5239","8389","1189","11815","289"
2008-05-12,"5066","1394","5158","3574","48670","2269","3428","810","347","16282","11150","1451","1578","12516","6959","2646","2173","4133","3947","1045","4054","6699","20218","4073","3985","5676","851","1083","3658","845","8798","1002","17498","15427","224","10834","1767","6910","20167","3185","1201","5536","207","6223","13663","366000","1399","689","67","5095","8198","1058","10301","292"
2008-05-19,"4729","1344","4940","4185","47730","2343","3573","1445","366","15878","9613","1428","1436","12171","7878","2614","2572","4944","2614","1017","4252","6757","16320","3697","3593","6868","744","1137","3564","872","8769","1177","16077","12817","317","11016","1796","6436","21862","3074","1402","6581","272","5809","13705","367000","1392","824","78","5692","7829","1066","10884","318"
2008-05-26,"5064","1449","5184","4548","47023","2442","3629","869","346","14785","10778","1460","1993","12480","7776","4081","2261","6466","3223","1057","4310","6665","14440","4072","5621","7150","1011","1137","3407","852","9484","1407","17208","11789","412","13406","2278","6273","20742","3307","1352","5500","371","6092","13503","369000","1418","667","46","4835","7812","1305","11532","309"
2008-06-02,"5549","1381","5206","3557","42272","2115","2902","656","294","12128","9541","1438","1688","12456","8276","3192","2743","4960","3322","836","3734","6258","10311","4509","3843","7278","1065","1521","3528","653","7491","1501","17057","11282","387","11134","1702","6969","18642","3628","1254","4952","283","6613","14513","362000","1241","905","39","4086","7039","1102","11501","456"
2008-06-09,"5023","1346","6112","3754","53050","2513","3611","1064","405","18292","14993","1923","2006","15560","9362","4696","2492","9926","3904","1119","4641","7267","12666","5758","3286","10328","1117","1379","4041","1043","9872","1382","18613","13945","445","13589","2098","8499","24404","4979","1333","7700","374","8098","17244","382000","1584","535","58","5399","8244","1484","10119","358"
2008-06-16,"5547","1317","6132","3109","50940","2224","3646","1383","372","19550","9910","1383","1721","14727","7948","5249","2437","4836","3177","1006","5866","6743","13982","4860","2421","7575","1185","1148","4283","750","9920","1224","16234","13413","401","12175","2177","7744","28688","3393","1525","6758","263","6421","14580","378000","1520","555","46","5138","8183","1251","11902","316"
2008-06-23,"4117","1151","5581","3192","55995","2183","5002","1118","492","18159","10169","1841","1702","13281","7456","8334","2069","6118","2952","1162","6049","9365","14445","4541","2434","7345","751","1036","3915","980","16918","1240","17016","12004","317","10475","1882","7738","25233","3305","2106","6646","261","6138","13903","381000","1435","998","53","4925","8620","1003","12738","269"
2008-06-30,"4743","1110","5476","3246","54764","2120","6630","1381","405","17126","8287","1546","1641","12072","10769","6204","2412","10310","3088","1226","4529","12832","17705","5049","2798","7546","739","1122","4165","1696","19760","1104","19910","12058","268","11795","1820","6774","22723","3072","2264","5913","225","5361","15440","392000","1391","919","72","4692","8223","1155","10609","259"
2008-07-07,"5338","830","5842","5323","50186","2358","5326","816","437","15364","10036","1315","2516","13908","14480","5086","2953","11069","2845","1254","4843","9164","37790","4981","3454","7338","750","1332","3898","1393","13995","960","25625","11367","261","18788","2254","8752","23502","3319","2984","5880","208","5767","13084","371000","1765","785","34","4801","7718","890","16463","245"
2008-07-14,"10611","1576","7466","4542","59602","2954","5134","1217","499","19771","17036","1672","2153","13708","17072","4847","2818","9345","3731","1132","5867","8245","33219","6272","4410","12004","1303","1744","5169","1363","12160","1273","39534","20711","1093","19033","2047","8645","26081","4770","1718","11567","354","14289","15782","385000","1945","719","82","7766","9360","1701","8618","341"
2008-07-21,"7577","1197","6158","4549","58053","2367","4311","846","413","23000","12689","1819","1491","14914","14087","2771","2151","9933","4943","1137","4619","6874","26621","4924","3183","6939","846","1337","4274","1117","9677","1401","19084","19094","357","15715","2245","5948","21385","3973","1901","9955","282","9979","16944","402000","1853","712","59","6575","7380","1369","12299","280"
2008-07-28,"5287","1267","5698","4081","61964","2289","4071","966","419","22989","11259","1607","1851","16410","10295","3124","2057","9603","3765","1247","4575","6965","19129","3982","3779","6913","762","1176","4160","1016","9051","1356","17523","14679","388","20349","2002","6765","20309","1","1191","8909","227","7360","13744","434000","1477","980","45","4887","7798","2033","10118","284"
2008-08-04,"4856","1215","5247","3973","63171","2505","4180","916","423","23829","13056","1765","2151","20573","8915","4901","2323","5869","4103","1157","5550","6998","20345","4026","2900","8924","746","1389","4678","1024","10056","1371","17898","12381","434","14866","1890","6795","21173","3818","1295","6722","263","6089","15671","448000","1742","863","53","5151","8341","1823","11207","277"
2008-08-11,"4866","1722","5719","3788","59209","3031","4308","1047","450","15912","16578","1640","2216","16524","8949","3316","2875","7648","3265","1159","5223","7884","15185","4224","3851","7289","748","1164","5071","1081","11022","1301","20607","13496","316","15975","1823","7049","19872","6092","1377","8293","257","6307","15261","430000","1428","716","57","5251","8450","1323","10305","287"
2008-08-18,"4628","1353","5391","3528","51347","2704","4268","1165","415","16844","13675","1416","2234","12978","9006","3973","2693","6717","2252","1112","4831","6517","14189","4004","2995","7856","723","970","4788","879","10886","1128","18429","13842","262","12565","2226","7405","20184","6652","1280","6399","229","5315","14393","424000","1489","525","66","4904","7858","1246","9205","225"
2008-08-25,"5796","1319","5420","3536","52045","2638","4498","1056","369","17183","11446","1719","2039","13564","9242","2488","2794","7037","2785","1092","4664","5720","15063","4132","2586","6626","679","1094","4548","961","10762","1399","19917","12291","240","11817","1834","6842","18552","7267","1578","7116","250","5833","16465","421000","1590","860","77","5115","7681","1235","11137","258"
2008-09-01,"4624","1277","5044","3916","51832","2529","6106","1165","351","19064","12890","1802","1991","14054","10974","4225","2681","6303","2933","1106","4504","6455","16150","3863","2772","8514","818","1046","4455","809","10056","1361","21508","14679","941","14652","1951","6891","20568","6217","1703","5976","219","7357","15650","442000","1497","617","101","4895","7876","1178","10068","271"
2008-09-08,"5044","1124","4871","4080","48594","2409","4382","797","366","17295","12488","1888","1914","12161","9446","4567","3415","4430","2808","1000","4696","6507","15439","4225","2806","6351","869","986","4643","821","9357","1137","18270","15913","308","12331","1741","7034","20524","4881","977","6674","242","5875","12395","441000","1334","583","79","5239","7727","1129","11658","301"
2008-09-15,"5822","1129","5539","3530","53273","2788","4154","1526","375","22158","13232","2122","1736","14261","8938","4138","5826","5939","18409","1214","4925","6968","15106","4329","3467","6861","946","1210","4707","1010","9348","1218","19661","15434","204","13576","2249","8789","20592","5337","1775","9236","204","6682","13625","449000","1568","614","187","6846","8142","1111","9344","340"
2008-09-22,"4696","1288","5571","4142","53416","2754","3651","1335","320","23394","11934","1926","1775","12892","8595","3851","2613","5550","28080","1106","4768","6967","16746","4070","2626","6387","916","1042","4759","815","9887","1296","17688","12817","968","15002","1868","7801","19725","4274","1639","6506","220","5089","35860","483000","1747","590","159","5394","10549","963","9294","289"
2008-09-29,"4789","1372","5607","3720","54071","2797","3407","872","654","16541","12002","2006","1769","12737","9237","3867","2877","9230","10264","1029","4923","6452","15187","4186","4131","6558","963","1097","4871","1011","10152","1045","18470","13283","215","13512","1719","7985","19909","3460","1324","7036","265","5292","49398","483000","1619","597","96","5944","11473","989","9805","306"
2008-10-06,"8260","1546","6540","5995","60074","3771","4184","2111","453","20794","14855","2092","2198","14231","11083","4186","2845","8705","4803","1284","5755","7805","20848","4781","3023","6871","1089","1253","5220","1303","11996","1360","20880","14216","216","20729","2018","8702","22643","3384","1526","6916","279","7628","31480","482000","2040","748","94","7418","10664","979","12537","375"
2008-10-13,"6726","2111","7292","6509","62855","4048","4498","1284","500","23801","16220","2092","2855","16291","11224","4851","4638","8624","3975","1275","6594","8266","24231","5390","3914","9082","1783","1674","6048","1084","12387","1481","26104","16250","299","16412","3057","8159","23932","4243","1019","9639","420","7244","25512","461000","2209","780","98","6655","12378","1617","13957","513"
2008-10-20,"6205","1668","6224","6148","62853","3776","3516","992","454","24344","14328","2052","3066","12496","12521","4238","4627","6130","3181","1372","6001","7175","18337","5633","3637","7214","1629","1948","5681","1118","10730","1295","20024","14688","320","13489","2126","9961","21605","2840","1217","7894","387","9200","24679","478000","2201","840","30","7553","11883","1184","13103","301"
2008-10-27,"6880","2113","6190","5145","67470","3763","4643","1255","469","23683","16916","2128","3462","16810","13033","4627","3560","7978","2963","1685","6542","8575","18040","6160","3500","7996","1629","1677","5625","1294","13427","1634","23201","17867","344","17438","2476","10423","27184","3339","1328","8684","459","7122","18781","480000","2376","1205","98","7894","12597","1389","13843","509"
2008-11-03,"7968","2090","7882","6505","63867","4059","5072","1875","436","21356","16945","2135","4111","17317","12412","5333","3380","8495","2796","2188","6648","9461","20659","6961","3666","8606","1811","1379","4682","1318","12891","1546","23528","17722","431","21323","2473","10456","29339","3588","1759","7860","406","8140","19982","490000","2681","1269","69","7666","13799","1534","15962","536"
2008-11-10,"9016","2227","7866","6952","79399","4796","5227","1124","501","23281","18149","2185","5057","18492","13533","6111","5003","6933","2705","1832","7324","10452","23417","9909","4065","9438","2079","1854","7363","1751","17597","1734","27208","24175","616","21500","2956","13207","32257","2713","1424","11397","482","13207","21205","512000","3565","1256","50","10354","16599","1532","15987","750"
2008-11-17,"8292","1897","6047","6785","69963","4241","4521","1412","452","20595","18288","2067","4735","23777","15082","6191","3855","7545","3333","2066","7396","9375","26114","10899","3663","10925","2093","2080","6565","1494","13868","1700","26780","19663","945","21185","2925","12281","29627","2954","1601","9522","727","8641","20697","536000","3497","1212","85","7993","15423","1775","17538","660"
